song	link	album	lyrics
The Tide Is High	https://www.allthelyrics.com/lyrics/blondie/the_tide_is_high-lyrics-102883.html	Autoamerican	"The tide is high but I'm holding on
I'm gonna be your number one
I'm not the kind of girl
Who gives up just like that
Oh, no
It's not the things you do
That tease and hurt me bad
But it's the way you do
The things you do to me
I'm not the kind of girl
Who gives up just like that
Oh, no
The tide is high but I'm holding on
I'm gonna be your number one
Number one, number one
Every girl wants you to be her man
But I'll wait my dear 'til it's my turn
I'm not the kind of girl
Who gives up just like that
Oh, no
The tide is high but I'm holding on
I'm gonna be your number one
The tide is high but im holding on
I'm gonna be your number one
Number one, number one
Every girl wants you to be her man
But I'll wait my dear 'til it's my turn
I'm not the kind of girl
Who gives up just like that
Oh, no
The tide is high but I'm holding on
I'm gonna be your number one
Number One, Number one Number one
The tide is high, but I'm holding on
I'm gonna be your number one
The tide is high but I'm holding on
I'm gonna be your number one
The tide is high but I'm holding on
I'm gonna be your number one
The tide is high but I'm holding on
I'm gonna be your number one"
The Tide Is High (Coldcut Remix)	https://www.allthelyrics.com/lyrics/blondie/the_tide_is_high_coldcut_remix-lyrics-7514.html	Blondie	"The tide is high
The tide is high
The tide is high but I'm holding on
I'm number one
I'm not the kinda girl who gives up just like that, oh, no
It's not the things you do that tease and hurt me bad
But it's the way you do the things you do to me
I'm not the kinda girl who gives up just like that, oh, no
The tide is high
I'm number one
Number one
Number one
Every girl wants you
But I'll wait, my dear
I'm not the kinda girl who gives up just like that, oh, no
The tide is high
I'm gonna be number one
Number one
Number one
Every girl wants you
But I'll wait, my dear
I'm not the kinda girl who gives up just like that, oh, no
The tide is high
I'm gonna be number one
Number one
Number one
Number one
The tide is high
I'm gonna be your number one
The tide is high
I'm number one
The tide is high, I'm holding on
I'm gonna be your number one
The tide is high, I'm holding on
I'm gonna be your number one, your number one"
Under Arrest	https://www.allthelyrics.com/lyrics/blondie/under_arrest-lyrics-102893.html	Koo Koo	"The name on the list didn't fit the ID.
Following clues.
You can't hide homicide.
They answer the phone, tell me they're not at home.
I'm doing my best to tell you what I know.
Meet me in an hour.
I'll be on the corner.
I'll have on a trenchcoat, naturally.
You cannot avoid me.
I can be annoying.
When you least expect it - ""answer the question now!""
Why inspector?
He's a fine detective.
Got his own perspective.
He's a lie detector.
Oh Heaven knows. Backtracking clues or any news on the scene.
In the right mood, sticking to my routine.
In dark day and night I'm like a machine.
It was someone he knew.
He let em in.
He got caught by a dirty doublecrosser capable of murder.
He's gonna be uncovered finally.
It's a full investigation and I'm very patient, working out the puzzle carefully.
You don't have to worry.
It could be scary.
Either ""Hit me Harry"" or a coronary.
Oh Heaven knows.
The face and the name didn't fit the ID.
The time and the place in evidence don't exist.
They wanna confess, and be blessed by the rope.
Hot on the scent finding only dead ends.
Now, the killer's out there.
Thinks he got away clear.
But he's not so clever.
He's going to the devil.
I'm setting up a rumour.
He's gonna walk into it, before he knows what happened.
I'm gonna grab him - tell me.
Why'd ya do it?
You're a pretty stupid jerk to try the heavy stuff.
You think your pretty tough.
Whoa, homicide.
You're under arrest, you're under arrest.
You're under arrest, you're under arrest.
Why'd ya do it?
You're pretty stupid.
The heavy stuff.
You're very tough.
You're under arrest."
Under The Gun  Jeffrey Lee Pierce	https://www.allthelyrics.com/lyrics/blondie/under_the_gun_jeffrey_lee_pierce-lyrics-102895.html	Live	"I still can picture him: his hands in his back pockets.
He wasn't much for words, but when the wise kids made a racket he'd just have to go downtown, throw his weight around before starting over.
Say did you hear I've got a band?
Some guys I know from L.A.
We'll own the Rio Grande.
I'll pay you back next Friday.
You know it sure ain't big, just some cats I dig.
They said they'd do the gig.
Oh Desperado, why don't you spend your life in Colorado?
Oh Restless Shadow, out in the blue hills you're feeling hollow.
Oh El Diablo, why did you spend your life in California?
I should have warned ya.
No place to go now but falling over.
Some hands can't make it on the run, under the gun.
Not for the younger.
Oh Jack Daniels, I feel your hunger.
I know you did your best, but you thought that you did not.
I wish that I had known before I heard the last shot.
You know, it's not a sin, that little badge of tin.
Just a momento.
So sad you loved in vain.
My comrades lost in battle.
The music wars are done from London to Seattle.
We all pay to play and all our yesterdays are starting over.
Oh Desperado, why don't you spend your life in Colorado?
Oh Restless Shadow, out on the blue hills you're feeling hollow.
Oh El Diablo, why did you spend your life in California?
I should have warned ya.
No place to go now but falling over.
Ready to die.
Now he's ready to die."
Under The Ice	https://www.allthelyrics.com/lyrics/blondie/under_the_ice-lyrics-102897.html	Heart On A Wall	"Run, run, run and hide away.
Hide in your apartment.
Never make a motion.
You don't want to.
Porcelin and macrame.
I can't believe your breathing.
All that stone emotion.
And he wants you.
He wants you so bad he can feel it like an order under his command.
A man is like an army when he wants to.
And you die a river every day.
Lying to your mirror.
Lie lie lie inside your head again, again.
Under the ice there's gotta be a fire.
In between every line, there's a liar.(?)
Swim in your heart, flow down to your fingers. (?)
And all over.(?)
Let it take a hold on.(?)
Hold on to me.
Oh hold on to me.
Send yourself on a holiday.
Everything's behind you.
Everything you take, you take inside you.
Send yourself so far away I can never find you.
(?) have no arms to put around you.
Under the ice there's gotta be a fire.
In between every line, there's a liar.(?)
Swim in your heart, flow out to your fingers. (?)
And all over.(?)
Let it take a hold on.(?)
Hold on to me."
Underground Girl	https://www.allthelyrics.com/lyrics/blondie/underground_girl-lyrics-102894.html	Blonde Beyond	"She's an underground girl in an underground world
She never comes around, she stays underground
After was a trip, she rides her lip
She's the coolest girl around, she's the girl from underground
She's the girl that's always right, she's the one who gets uptight
Ask her how she's been, she'll give you some skin
Hey everybody now from all over town
Hey everybody's gonna go underground
For everybody wants to be inside
And nobody knows she's gonna take you for a ride
She's the coolest girl around, she's the girl from underground
For I don't ant to brag, but I'm no dag
Ask her where she's from, she always playing dumb
Well hey now everybody don't fall down
Well hey everybody gotta go underground
Well hey everybody don't want to be inside
Nobody thinks she's gonna take you for a ride
She's the coolest girl around, she's the girl from underground
You can beat her with a whip, she just thinks it's hip
You can see her at night, never in the light
Well hey everybody gonna fall down
Well hey everybody gonna go underground
Well hey everybody wants to be inside
And nobody knows she's gonna take them for a ride
Here we go!"
Union City Blue	https://www.allthelyrics.com/lyrics/blondie/union_city_blue-lyrics-102898.html	Eat To The Beat	"Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue.
Tunnel to the other side.
It becomes daylight.
I say he's mine.
Oh, power/passion plays a double hand.
Union, union union city man.
Arrive, climb up four flights to the orange side.
Rearrange my mind.
In turquoise Union, Union, Union City blue.
Skyline, passion, Union City blue.
Power/passion plays a double hand.
Union, union union city man.
I say he's mine.
I have a plan.
I say he's my Union City man.
Oho, oho, what are we gonna do?
Union, Union, Union City blue."
Union City Blue (Diddy's Power And Passion Mix)	https://www.allthelyrics.com/lyrics/blondie/union_city_blue_diddys_power_and_passion_mix-lyrics-102901.html	Beautiful The Remix Album	"Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue.
Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue.
Tunnel to the other side.
It becomes daylight.
I say he's mine.
Oh, power/passion plays a double hand.
Union, union union city man.
Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue.
Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue.
Arrive, climb up four flights to the orange side.
Rearrange my mind.
In turquoise...
Oh ho, oh ho, what are we gonna do?
Oh ho, oh ho, what are we gonna do?
Oh ho, oh ho, what are we gonna do?
What are we gonna do?
Oh ho, oh ho, what are we gonna do?
What are we gonna do?
I say, I say I say I say I say I say...
Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue.
Oh ho, oh ho, what are we gonna do?
Union, Union, Union City blue."
Victor	https://www.allthelyrics.com/lyrics/blondie/victor-lyrics-102902.html	Eat To The Beat	"Oh, I don't want you to go
Oh, please don't leave me alone
Oh
No, I don't want you to go
Oh, please don't leave me alone
Oh
Dear Annett
Soon I'll be with you before they know
Before the show
I'm not a whore, I dance no more
I'll be with you across the border, dearest Anastasia
I'm leaving soon. I'm sorry to
But burn this letter, burn my picture
They won't know I've crossed the border
Love, Victor
Oh, I don't want you to go
Oh, don't leave me alone
Oh"
Walk Like Me	https://www.allthelyrics.com/lyrics/blondie/walk_like_me-lyrics-102905.html	Autoamerican	"We don't wear that uniform;
paper men from pages torn right off the press (it could be Tass):
suits for the regime.
The media's gone and had a baby.
Seventh wave, another navy.
I live in America: gridlock on the street.
Tell that girl you like her badge.
Tell that man you're the Nazz.
Tell them you're not the last walking in parade.
Dressed to test you up the road.
Tighter than the latest clothes.
Close the circle, walk in row, walking in parade.
Why don't you walk like me?
Walk like me?
Walk like me?
Carrying the standard stick and marrying the politik.
You won't know tomorrow what went down today.
Look at me; I'm in tune: references around my room.
Just another secret school, another cycle going by.
You never looked like that.
Don't look like me.
Don't take it back.
You never had a name like that, never had a color.
Walking like a millionaire.
walking on imported air.
Change the way you comb your hair and watch what you walk under.
Why don't you walk like me?
Walk like me?
Walk like me?
Walk like me?"
